21780,22174,22174,22164,23124,22750,22366,22552,21780,22166,22166,22360,22366,22748,23124,21780,22174,22552,21780,22164,6149,6150,6151,22552,22748,22174,22735,22166,22558,23124,22548,22366,22164,22750,22548,23124,22552,23124,22750,21780,22735,21780,21780,22558,22550,23124,22748,22366,22558,22174,22750,22164,22748,22360,22164,22550,23124,22366,23124,22164,22164,22550,23124,22735,22750,22366,22164,22548,22164,22174,22735,22174,22164,22174,22360,22360,22164,22735,21780,22750,22164,22360,22360,22558,22548,22166,22750,22366,22748,22550,22552,22735,22550,22558,21780,22164,21780,22174,21780,22360,22166,22171,21215,22558
22735,22558,22360,22366,22366,23124,22558,22174,22166,22735,22174,22735,22550,22164,22552,22748,22164,22748,22552,22550,6341,6342,6343,23124,22550,22166,22750,22550,22164,22174,22174,22166,22750,22166,22750,22735,22735,22164,22558,22164,22360,22750,22166,22750,22558,22366,22366,22174,21780,22360,22360,22735,22360,22360,22735,22360,23124,22164,22164,22552,22748,22174,22748,22548,22366,22366,22552,23124,22558,22748,22164,22164,22748,22166,23124,22558,22552,22748,22166,22735,22164,22174,22552,22366,22164,22366,22548,22558,22366,22552,22550,22360,22558,22552,22735,23124,22748,22164,22360,22552,22166,21215,22360,20822
22360,21780,22366,22366,22552,22174,22164,22750,22166,21780,22174,23124,21780,22550,22550,22164,23124,22735,22174,22166,6533,6534,6535,22550,22748,22366,22748,22748,22552,22174,22548,22750,22548,21780,22750,22735,22174,22548,22164,22552,22548,22750,22548,22164,23124,22366,22366,22366,22366,22174,22558,22552,22164,22748,22550,22164,22166,22548,22360,22366,22750,21780,22174,22748,21780,22750,22748,22360,22750,22360,22164,22750,22550,21780,21780,22174,22164,21780,22550,22750,22174,22552,22748,22550,22552,22360,22164,22748,22552,22748,22550,22750,22550,22748,22552,22366,22366,22366,22552,22174,21017,21026,22360,21026
22750,22548,22360,22366,22552,23124,23124,23124,22550,22164,22748,22550,22735,21780,23124,22735,22550,22750,22166,22360,6725,6726,6727,22750,22366,22366,22366,22548,22164,22735,22174,22164,22164,22558,22550,22174,22735,22552,22548,22174,23124,22550,22552,22552,22550,22558,23124,22735,22548,22174,22360,22550,22366,22166,23124,22164,22552,22166,22750,22735,22166,22164,22552,22360,22366,22164,22548,23124,22164,22735,22366,22552,21780,22360,22174,22366,22735,22750,22748,22748,22558,23124,22552,22748,22174,22558,22164,22552,21780,23124,23124,21780,21780,23124,22558,23124,22164,22735,22366,22164,21215,21026,22166,22174
22558,22548,22748,21780,22750,22174,22360,22166,23124,22366,22552,22548,22750,21780,22552,22558,22748,22174,23124,22750,22552,22735,22360,22548,22166,22174,22552,22366,22552,22174,23124,22174,21780,21780,22558,22750,22552,23124,22360,22550,22550,22164,22366,22735,23124,22164,22166,22748,23124,21780,22748,22360,22750,22164,22366,22735,22164,22360,22550,22360,22558,22748,22366,22550,23124,22735,22548,23124,22735,22164,22550,22360,22550,22174,22558,23124,22548,22174,22164,23124,22164,22166,22548,22164,22360,22164,22360,23124,22735,22750,22174,22164,22360,23124,21780,22166,22558,22550,22552,22552,22174,22166,20822,22552
22548,23124,22360,23124,22550,22360,22735,22750,22735,22164,22748,22748,22166,21780,22735,22750,22174,22748,22750,22366,22366,22748,22164,22558,22748,22558,22164,23124,22166,21780,22748,23124,21780,22366,22558,22548,22360,22166,22166,22558,22166,23124,22558,22552,22548,22550,22735,22558,21780,22548,22164,23124,22166,22748,22750,22360,22735,22552,22174,22164,22750,22360,22166,22366,22558,22548,23124,22360,21780,22360,22166,23124,21780,22748,21780,22174,22548,21780,23124,22164,22558,23124,22366,21780,22360,22360,22558,22166,22748,22750,22366,22558,22748,22550,22558,22164,22552,22174,22550,22360,22360,22360,22174,21019
22550,22174,21780,22360,23124,21780,22550,22550,22735,23124,22748,22748,22558,22166,22558,22174,21780,21780,22552,22166,22166,22164,23124,22174,22750,22750,22750,22558,22750,22550,22552,22748,22750,22750,22548,22548,22366,22366,22164,22748,22550,22735,22558,22366,22164,22552,22174,22548,22366,22366,21780,21780,22550,22550,22748,22748,22366,22366,22552,22550,21780,22174,22558,22174,22748,22174,22748,22166,22174,21780,22164,22174,22750,21780,22366,22174,21780,22748,22750,22548,23124,22558,21780,22552,22735,22548,22735,22558,22164,22164,22552,22360,22748,22750,22360,22748,22366,22748,22735,22174,22552,22550,20822,22360
22750,22166,23124,22748,22164,22550,22735,22558,23124,21780,22550,23124,22552,22174,22748,22360,22552,22360,22748,21780,22750,22164,22750,22748,23124,22166,22558,22558,21780,22166,22174,22550,22552,22748,22750,22550,22552,22735,22164,22735,23124,22174,23124,22166,22735,21780,22166,21780,22748,22558,22558,22552,22164,22360,22748,22164,22366,22366,22360,22548,22550,22360,22735,22548,22558,22750,22558,22735,21780,22548,22166,22748,22366,22366,22548,22558,22174,22552,22552,21780,22548,22360,22366,23124,22558,22164,22548,22735,22360,22164,22552,22558,22558,22164,22748,22552,22735,22558,23124,22748,22558,21026,22174,22360
23124,22174,22360,22552,22548,22552,22552,22750,22748,22552,22750,22164,22748,22750,22166,23124,21780,22550,22164,22748,22552,22548,22360,22164,22164,22164,22166,22360,22360,22735,22164,22166,22558,22164,22174,22550,22750,22366,22750,22166,22552,22174,22558,22366,22366,22166,22750,22735,22366,22166,22548,22748,23124,22174,22548,22735,22735,22735,22735,21780,22366,22366,22366,23124,22548,22366,23124,22548,21780,22548,23124,22174,22164,22164,22548,22174,22164,22166,22164,22164,22748,22552,22174,22748,22174,22164,22550,22552,22550,22750,22550,22552,22548,22164,22750,22558,22735,22748,22166,22164,21019,20637,22552,21017
21780,21780,23124,22550,22164,22552,23124,22552,22166,22164,22748,22558,22550,22548,23124,22552,22558,21780,22174,22552,22164,22174,22558,22735,22548,22164,22366,22164,22166,22748,22748,22366,22552,22164,22174,22748,22558,22174,22550,22748,22750,22360,22548,22552,22360,22558,22360,22550,22750,22166,22550,21780,22558,22558,22550,22735,22366,22558,22164,22164,22548,22164,22750,22164,23124,22750,22748,22360,22735,22550,22174,22548,22748,22360,22735,22174,22360,22558,21780,21780,22550,22750,22166,22748,22735,21780,22750,21780,22550,22360,22735,22552,23124,21780,22550,22748,22750,21780,22166,22558,21215,22166,22174,20637
22750,22164,22164,22550,22735,22164,22552,22550,22748,22748,22552,22366,22366,22166,22174,22548,23124,22748,22366,22366,22360,22552,22748,22164,22552,22360,22166,22174,22750,22360,22360,22174,22748,23124,22548,22548,22166,22748,22750,22735,22550,22750,23124,22548,22360,22735,21780,22552,23124,21780,22548,22548,22548,21780,22366,22164,22174,22164,21780,22548,21780,22548,22558,22174,22735,22164,22552,23124,22174,22552,22548,22552,22166,23124,22366,21780,22166,22735,22366,22558,22750,22360,22748,22166,22550,22735,22750,22366,23124,22366,22174,22360,22174,22174,23124,21780,22366,22366,22166,22750,22552,21026,22174,21026
