12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,6195,6196,6197,6198,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132
12132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6545,-1,-1,-1,-1,-1,-1,-1,-1,-1,6545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6387,6388,6389,6390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12132
12132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6737,-1,-1,-1,-1,-1,-1,-1,-1,-1,6737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6545,-1,-1,-1,6579,6580,6581,6582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12132
12132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6545,-1,-1,-1,-1,-1,-1,-1,-1,-1,6545,-1,-1,-1,-1,-1,-1,6737,-1,-1,-1,6771,6772,6773,6774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12132
12132,4151,4152,4153,4156,4157,4153,4156,4157,4156,4157,4156,4156,4157,4153,4156,4157,4153,4156,4157,4157,4157,4154,4155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6737,-1,-1,-1,-1,-1,-1,-1,-1,-1,6737,-1,-1,-1,-1,-1,-1,-1,-1,-1,4151,4152,4153,4156,4153,4156,4153,4156,4157,4156,4157,4153,4156,4157,4153,4156,4156,4157,4153,4154,4155,-1,-1,-1,-1,-1,12132
12132,4343,4344,4345,4348,4349,4345,4348,4349,4348,4349,4348,4348,4349,4345,4348,4349,4345,4348,4349,4349,4349,4346,4347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6545,-1,-1,-1,-1,-1,-1,-1,6545,-1,-1,-1,-1,-1,4343,4344,4345,4348,4345,4348,4345,4348,4349,4348,4349,4345,4348,4349,4345,4348,4348,4349,4345,4346,4347,-1,-1,-1,-1,-1,12132
12132,4535,4536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4538,4539,-1,-1,-1,-1,-1,-1,6545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6737,-1,-1,-1,-1,-1,-1,-1,6737,-1,-1,-1,-1,-1,4535,4536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4676,4677,4678,4538,4539,-1,-1,-1,-1,-1,12132
12132,4535,4536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4538,4539,-1,-1,-1,-1,-1,-1,6737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11354,11355,11356,11357,11358,11359,11360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6925,6926,6927,-1,-1,-1,-1,-1,-1,-1,-1,-1,4535,4536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4868,4869,4870,4538,4539,-1,-1,-1,-1,-1,12132
12132,4535,4536,12107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4538,4539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6545,-1,-1,-1,-1,11546,11547,11548,11549,11550,11551,11552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7117,7118,7119,-1,-1,-1,-1,-1,-1,-1,-1,-1,4535,4536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5060,5061,5062,4538,4539,-1,-1,-1,-1,-1,12132
12132,4535,4536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4538,4539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6737,-1,-1,-1,-1,11738,11739,11740,11741,11742,11743,11744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7309,7310,7311,-1,-1,-1,-1,-1,-1,6545,-1,-1,4535,4536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4538,4539,-1,-1,-1,-1,-1,12132
